"PlotVisit","PlotID","Date","Latitude","Longitude","GDMforb","GDMgrass","GDMshrub","GDMherb","GDMtotal","cc","cti","elev","gsri","slope","Year","cover_class","ndvi_dur","ndvi_ti","sum_precip","class_name","cc_std","cti_std","elev_std","gsri_std","ndvi_ti_std","sum_precip_std","slope_std","ndvi_dur_std"
"1042.2015-08-13",1042,2015-08-13,46.17253,-113.95476,0,24.027,30.916,24.027,54.943,43.0272116160075,10.5904256445491,1600.91318750317,588661.576250244,21.4401878921973,2015,"6",255.319379246194,26.089784050431,123.127333856829,"Montane Riparian",1.2179474062476,2.53217616555323,0.304377417153282,0.523173490385424,-0.452468487228729,-0.615207891531361,0.665535890433302,0.733744152883932
"162.2014-08-04",162,2014-08-04,46.82912,-113.94309,0.016,2.903,21.804,2.919,24.723,43.9781643342624,7.46132488392902,1240.1766894124,545960.24628064,11.6583409137967,2014,"6",NA,17.3786255692149,158.715043356589,"Montane Riparian",1.26647131444114,0.705983759252644,-0.780854535289888,-0.251462027685132,-1.15663604503368,0.837729211038965,-0.41161012592773,NA
"224.2015-08-28",224,2015-08-28,46.64323,-113.76298,0,0,215.283,0,215.283,55,4.71848249142281,1800.78468385049,460066.172020704,22.3831974053103,2015,"6",178.799516417336,44.6890200098745,118.584709512268,"Montane Riparian",1.82887839494251,-0.894782189837988,0.905666544720718,-1.80964770389006,1.05100301898256,-0.800669320379334,0.769377112104737,-1.11923001962084
"302.2014-07-22",302,2014-07-22,46.85487,-113.88049,1.17,21.038,0,22.208,22.208,21.9709321905747,6.87602488534299,1044.3613648474,522613.384956311,6.17527269106732,2014,"6",212.578109494956,34.7286273460851,160.730128398133,"Montane Riparian",0.143516522226066,0.364393476741653,-1.36994116256676,-0.674992349344136,0.245853463735379,0.919998957050981,-1.01538823721796,-0.301261217241156
"366.2014-08-18",366,2014-08-18,46.53877,-113.90142,0.546,36.485,127.825,37.031,164.856,12.0427894061979,5.96966984186884,1392.95059457575,574176.328208816,8.6575153503768,2014,"6",219.609493280346,20.3848298667044,146.615047205696,"Montane Riparian",-0.363083101239502,-0.164569578278906,-0.321252792022211,0.260399763456084,-0.913629154160254,0.343723454677797,-0.742051535261718,-0.13099206006249
"444.2015-07-24",444,2015-07-24,46.73114,-113.70055,26.205,5.731,16.49,31.936,48.426,35.054229383317,10.5544797220022,1065,526863.508046945,0.999527759556351,2015,"6",279.4301777937,33.4144605052754,107.773473693349,"Montane Riparian",0.811113027985567,2.51119755993632,-1.30785233473548,-0.597891792885575,0.139622626948669,-1.24205894243557,-1.585324880777,1.31760153755956
"445.2015-07-24",445,2015-07-24,46.73228,-113.70097,1.303,47.083,14.736,48.386,63.122,63.787881082337,6.07962004768572,1065.27490910298,523576.693791161,1.82425506848903,2015,"6",262.695244262322,34.3285878849934,107.680008926654,"Montane Riparian",2.27729431160094,-0.100400909292293,-1.30702530407973,-0.657517173772842,0.213516225129285,-1.24587482239026,-1.49450852090523,0.912355128773099
"446.2015-07-24",446,2015-07-24,46.73322,-113.70151,14.231,24.813,1.759,39.044,40.803,32.3995375182126,10.293496637892,1065,529439.819317753,0,2015,"6",252.617643793203,36.5514749418863,107.609117262277,"Montane Riparian",0.6756530604481,2.35888372831637,-1.30785233473548,-0.551155491758792,0.393203571365005,-1.24876911176388,-1.69538971278937,0.668320015538968
"461.2014-08-15",461,2014-08-15,46.819,-113.90859,3.34,0,15.408,3.34,18.748,43.0635597482679,6.39246245497992,1293.18927892197,512878.869095985,8.82614403026363,2014,"6",237.686041786202,29.8912227332346,167.149334113041,"Montane Riparian",1.21980212877897,0.0821788387808398,-0.621372596750175,-0.851584079437714,-0.14517872787156,1.18207545152959,-0.723482678972573,0.306742356481034
"538.2015-08-21",538,2015-08-21,46.57748,-113.82243,0,1.574,7.438,1.574,9.012,46.0498147458459,6.17756501357699,1928.84254410836,602330.437910456,6.91118305335722,2015,"6",225.448857923867,37.0887726538748,125.101287235089,"Montane Riparian",1.37218064409664,-0.043238687098287,1.29091306801089,0.771137329945692,0.436636097415467,-0.534617425262738,-0.934352118283597,0.0104116417774127
"540.2015-08-21",540,2015-08-21,46.57821,-113.82389,0,0,68.08,0,68.08,25,5.64253273895679,1942.27313905867,574905.605614994,12.9003635880898,2015,"6",221.110886216228,34.6165975544218,124.993583210964,"Montane Riparian",0.298079630859162,-0.355491935486338,1.33131738212255,0.273629425898777,0.236797521868744,-0.539014650455008,-0.274842521732027,-0.0946349335580782
"548.2015-07-27",548,2015-07-27,46.39939,-113.69759,12.423,18.692,121.56,31.115,152.675,18.3154940548206,6.96089220831293,1387.33284750018,512125.075509973,9.55906125428862,2015,"6",227.552070860882,42.6967826704963,131.818968575392,"Montane Riparian",-0.0430081504537842,0.413923380892153,-0.338153101969851,-0.86525848455424,0.889960270780606,-0.260355085826815,-0.642776154946578,0.0613421989881831
"550.2015-07-27",550,2015-07-27,46.40055,-113.70197,4.724,20.772,0,25.496,25.496,4.00678199553122,8.49573963215395,1385,556267.439407739,0.999527759556351,2015,"6",229.913320931954,37.514833502771,133.219647015553,"Montane Riparian",-0.773133441653273,1.30968447159383,-0.345171190410498,-0.0644814841389028,0.471076778076994,-0.203169678193499,-1.585324880777,0.118521279487941
"551.2015-07-28",551,2015-07-28,46.39515,-113.68675,7.438,78.321,251.152,85.759,336.911,33.5419450463826,8.87541083111343,1392.29414262373,558864.01666133,2.72509089702244,2015,"6",248.352916641487,42.8547853686282,127.663345790652,"Montane Riparian",0.733946261521508,1.53126655330777,-0.323227648010859,-0.0173775422364493,0.90273243814618,-0.430016427146806,-1.39531133184241,0.565047100863428
"552.2015-07-28",552,2015-07-28,46.39211,-113.68392,3.531,18.695,192.172,22.226,214.398,35,12.1537558352695,1401,546597.553114869,0,2015,"6",248.05023652722,38.6231035764792,125.920028286805,"Montane Riparian",0.80834588555361,3.44456024687261,-0.297037133194249,-0.239900783338555,0.560663924594214,-0.501190737561962,-1.69538971278937,0.557717521149946
"554.2015-07-28",554,2015-07-28,46.39322,-113.68607,4.988,31.468,166.133,36.456,202.589,45,6.83482498765356,1401.27490910298,517519.09244501,5.06116937039993,2015,"6",233.793977226903,41.4275305992849,126.626485553092,"Montane Riparian",1.31861214024806,0.340348568617352,-0.2962101025385,-0.767406799233706,0.787360124869929,-0.472348252670479,-1.1380697672318,0.212493689017632
"567.2014-08-19",567,2014-08-19,46.69502,-113.79082,0.793,4.305,125.191,5.098,130.289,46.5106269748392,6.94057851820842,1349.98406402918,476576.826783766,17.5768664911207,2014,"6",198.655221903804,43.6553705517851,181.755300275019,"Montane Riparian",1.39569433711722,0.402067991931953,-0.450512382004233,-1.51013151516308,0.967447839025874,1.77839228264706,0.240119170433414,-0.638412254361972
"569.2014-08-19",569,2014-08-19,46.69308,-113.79242,9.163,0,32.151,9.163,41.314,43.2649935803908,12.1760936813125,1363.85878449085,476472.087510517,16.6109352356273,2014,"6",199.370370964048,37.4816997564367,181.738271776635,"Montane Riparian",1.23008061748758,3.45759696506659,-0.408771970219162,-1.51203156748589,0.468398407652736,1.77769706125036,0.133753879069649,-0.621094492814396
"570.2014-08-19",570,2014-08-19,46.69244,-113.79308,0.683,0,10.898,0.683,11.581,45,5.81650617144801,1377.45014101591,415951.468093437,25.5729485677269,2014,"6",199.610370964048,37.8529024440131,181.692942703473,"Montane Riparian",1.31861214024806,-0.253958304702725,-0.367884024430175,-2.60992293081045,0.498404622156232,1.77584641412673,1.12062241019279,-0.615282749497556
"571.2014-08-19",571,2014-08-19,46.69403,-113.79182,3.324,0,9.295,3.324,12.619,45,12.7739489048499,1353.61534509522,504990.689372021,11.7073814524735,2014,"6",198.659649200183,40.5408943812839,181.725761579605,"Montane Riparian",1.31861214024806,3.80651467427928,-0.43958811384167,-0.994681828183627,0.715688778098151,1.77718630824938,-0.406209937088901,-0.638305044736391
"573.2014-08-25",573,2014-08-25,46.71914,-113.9757,0,5.718,193.18,5.718,198.898,43.6209327562767,4.91517693017735,1370.39460802849,424521.919636851,20.6371029432255,2014,"6",222.395550569625,36.8302246738376,152.17812459418,"Montane Riparian",1.24824299250541,-0.779988222530935,-0.389109738711902,-2.45444823772345,0.415736339929625,0.570846853621265,0.577102718712802,-0.0635260190987411
"575.2014-08-25",575,2014-08-25,46.71821,-113.97449,0,24.008,159.805,24.008,183.813,22.2753386523039,5.50186094124587,1382.31814275649,465058.070181972,14.1608057823102,2014,"6",217.325016677409,34.7504920809579,152.184688238666,"Montane Riparian",0.159049356739201,-0.437590208572767,-0.353239232285818,-1.71909076758241,0.247620902244343,0.571114827108064,-0.13604661832485,-0.186312025185808
"577.2014-08-20",577,2014-08-20,46.70814,-113.90885,0.206,0,25.982,0.206,26.188,45.8464754611235,5.90244760605463,1317.84254410836,564079.35313698,9.06663106575835,2014,"6",NA,27.4362575185817,158.115925521526,"Montane Riparian",1.36180492657188,-0.203801532111587,-0.547206241934627,0.077232739822753,-0.343626140282415,0.813269066129084,-0.69700100809369,NA
"580.2014-08-20",580,2014-08-20,46.70451,-113.90204,1.293,1.9,2.182,3.193,5.375,38.3360930983692,6.10098643820527,1347.64271748782,397814.479474661,32.6795823137939,2014,"6",236.92423503471,24.5140632241682,159.09172327038,"Montane Riparian",0.978575458615295,-0.0879311478170788,-0.457556038778297,-2.93894208747246,-0.579842072315541,0.853107897395364,1.90318241611148,0.288294751078072
"581.2014-08-20",581,2014-08-20,46.7091,-113.90765,0.484,6.27,125.556,6.754,132.31,44.6816538676063,8.30014402992629,1308.70632961671,550947.33305214,3.17480045062367,2014,"6",NA,29.6162189390782,158.340434009781,"Montane Riparian",1.30236801138076,1.19553180256213,-0.574691433877178,-0.160992373750378,-0.167408693097861,0.822435059586204,-1.34579073974455,NA
"593.2014-08-21",593,2014-08-21,46.76358,-113.81435,0,0,201.16,0,201.16,55,11.2983477123561,1380.32654867881,470894.573766696,19.4466009272948,2014,"6",212.024222368646,29.0858942412984,181.283935710972,"Montane Riparian",1.82887839494251,2.94533061578757,-0.359230701241226,-1.61321202841217,-0.210277554694686,1.75914791222906,0.446008406282744,-0.314673924760394
"594.2014-08-21",594,2014-08-21,46.76436,-113.80945,0.445,0,35.386,0.445,35.831,41.8069559993097,6.16565110229963,1343.78909371008,489659.264538703,19.4269032992622,2014,"6",213.40651216919,36.9776800753893,181.31859028924,"Montane Riparian",1.15568187991738,-0.0501918330557013,-0.469149197991265,-1.27280586382774,0.427655915290316,1.76056275244351,0.443839365853682,-0.281200951801035
"595.2014-08-21",595,2014-08-21,46.76432,-113.80847,0.382,0,0,0.382,0.382,55,7.00290897188067,1340.10415362638,528649.005595849,20.441410986155,2014,"6",211.460909604501,35.5784978537992,181.348250926171,"Montane Riparian",1.82887839494251,0.438445024787547,-0.480234892792979,-0.565501471090125,0.314552849834016,1.76177370533955,0.555553740032422,-0.328314879728343
"605.2014-08-18",605,2014-08-18,46.76273,-113.82808,0,0,6.433,0,6.433,45,8.9002700710672,1492.95913097814,478865.857819956,16.4480176486258,2014,"6",199.186073540176,43.0085779711201,180.765419909328,"Montane Riparian",1.31861214024806,1.54577479663483,-0.0203892536906154,-1.4686067021453,0.915164281917443,1.73797850129852,0.115813910245629,-0.625557364987318
"606.2014-08-18",606,2014-08-18,46.7625,-113.82589,0,0,327.388,0,327.388,55.2366027905705,4.42996244236397,1503.18892902842,355402.459995181,33.3426035670906,2014,"6",197.490022203654,38.2526348269142,180.907423505939,"Montane Riparian",1.84095143692197,-1.06316702719692,0.010385851600833,-3.7083292870115,0.530717038059344,1.7437760729072,1.97619221715705,-0.666628260904198
"609.2014-08-18",609,2014-08-18,46.76238,-113.82884,0.084,0,16.691,0.084,16.775,45,7.08558499157021,1497.97836449889,473282.013101574,17.6349353683805,2014,"6",200.089705848026,45.3012806983872,180.782671427015,"Montane Riparian",1.31861214024806,0.486696049887258,-0.00528949909875672,-1.56990201190095,1.10049518637908,1.73868282788979,0.246513531329982,-0.603675369045526
"613.2015-08-31",613,2015-08-31,46.39318,-113.89605,3.602,1.388,0,4.99,4.99,29.8008696880931,5.60313957793871,1492.59957695318,555206.854133438,3.97506694895165,2015,"6",287.295548950498,39.7561189572595,130.642190590138,"Montane Riparian",0.543051810361097,-0.37848240367987,-0.0214709283162227,-0.0837213303919644,0.652251361025305,-0.308399324141037,-1.25766792688471,1.50806619695533
"614.2015-08-31",614,2015-08-31,46.39439,-113.89897,1.846,5.119,0,6.965,6.965,43.7973236860262,10.6356640716201,1478.88207454822,551882.77261723,2.84443307013149,2015,"6",195.459663505234,30.1659921757982,130.005915487274,"Montane Riparian",1.25724362641395,2.55857802292701,-0.0627383686677313,-0.144022768526309,-0.122967706484839,-0.334376486408238,-1.38216974962055,-0.715794609222226
"616.2014-08-14",616,2014-08-14,46.60109,-113.85754,1.409,0,0.316,1.409,1.725,36.7620467097436,10.0717607955509,1524.01876128031,549416.902311163,11.3130228215116,2014,"6",198.964959585538,29.0391212999314,177.324021644043,"Montane Riparian",0.898257183071366,2.22947520412181,0.073049872689414,-0.188755584187891,-0.214058451112164,1.59747675801022,-0.449635460846954,-0.630911771437844
"617.2014-08-13",617,2014-08-13,46.60125,-113.85363,2.782,0,0,2.782,2.782,24.7040367442773,8.36095889941137,1540.84183403298,601195.20886833,13.9215268487551,2014,"6",204.115035361347,30.2705935525494,179.35656916172,"Montane Riparian",0.282977624656682,1.23102431665483,0.123660044341289,0.750543387372893,-0.114512241443221,1.68045944340026,-0.162395256843426,-0.506199611140859
"618.2014-08-13",618,2014-08-13,46.59825,-113.85924,3.098,20.918,0,24.016,24.016,19.3649445451646,12.3004748708254,1551.91425090153,547523.641699482,14.0275286587755,2014,"6",160.355090460311,25.401165373238,176.254309038935,"Montane Riparian",0.0105417666657222,3.53018778305296,0.156970066033346,-0.223100812212794,-0.508133061949012,1.55380367101206,-0.150722673164437,-1.56587280832373
"619.2014-08-13",619,2014-08-13,46.60167,-113.8606,0.552,2.038,2.112,2.59,4.702,37.9932601952393,12.507104689344,1510.56952396715,540023.154146366,6.60040251659647,2014,"6",194.029824485997,28.8818147656496,175.717379146057,"Montane Riparian",0.961081852468685,3.65078019421555,0.0325894752927611,-0.359165521804405,-0.226774343988049,1.53188246917557,-0.968574286946996,-0.750419014906425
"620.2015-07-29",620,2015-07-29,46.43931,-113.74721,20.163,112.017,22.829,132.18,155.009,31.5021480814787,6.82897566420426,1344.00094448089,526617.882273333,4.93136105499968,2015,"6",203.368755065373,33.108899744807,145.60771452418,"Montane Riparian",0.629862305759645,0.336934811476789,-0.468511870671069,-0.602347636498153,0.114922585625351,0.302597148765479,-1.15236384790313,-0.524271234151759
"628.2015-07-20",628,2015-07-20,46.75603,-114.00861,15.415,24.243,0,39.658,39.658,22.0539057133397,4.08782787113716,1340.90170559951,538128.092324291,24.1385009839583,2015,"6",NA,21.2797036931682,110.992375714358,"Montane Riparian",0.147750381096075,-1.26284214273507,-0.477835554523745,-0.393543425194388,-0.841291919304139,-1.1106410388502,0.962665584253193,NA
"630.2015-07-20",630,2015-07-20,46.75541,-114.0089,0.623,13.316,0,13.939,13.939,0,4.89430677954554,1336.12520139901,556313.67592162,29.9908758691339,2015,"6",200.810897974771,22.2397036931682,110.929006615464,"Montane Riparian",-0.97758600587696,-0.792168370604724,-0.492205087428806,-0.0636427176201733,-0.763690202270703,-1.11322820493183,1.6071105758522,-0.586211271033987
"633.2014-08-25",633,2014-08-25,46.67685,-113.76868,2.089,0,17.777,2.089,19.866,29.9883992537653,7.10248280192356,1414.7145466154,577101.955446511,32.2044966842441,2014,"6",206.337483906319,32.799858347249,183.633323244849,"Montane Riparian",0.5526208112731,0.496557877712923,-0.255778584976714,0.31347292938713,0.0899411865785655,1.85506620436611,1.8508674908801,-0.452381692481418
"634.2014-08-25",634,2014-08-25,46.67739,-113.77011,0.072,0,5.805,0.072,5.877,41.3281245216325,11.4895774616296,1443.29720704248,535347.53445676,31.8072522698926,2014,"6",206.331056060611,30.7901281881196,183.552956343373,"Montane Riparian",1.13124872544296,3.05693530438595,-0.169791121702364,-0.443984919306472,-0.0725155958405257,1.85178507010335,1.80712419379262,-0.452537346603651
"635.2014-08-25",635,2014-08-25,46.67337,-113.76349,1.922,0.561,0,2.483,2.483,33.0470477654711,8.21675548375912,1326.20532567709,524317.424828998,11.8365986099627,2014,"6",203.621353278825,37.6310258089745,183.906044644713,"Montane Riparian",0.70869332332259,1.14686493580621,-0.522047829027353,-0.644079733495121,0.480469197313946,1.86620058323164,-0.391980952854907,-0.518154417573097
"646.2014-08-15",646,2014-08-15,46.81871,-113.90606,0,13.256,38.022,13.256,51.278,46.2074504812363,6.45386768012893,1296.9633030028,512911.504662085,11.2066350435456,2014,"6",211.308007771549,35.0277573419959,167.703169879384,"Montane Riparian",1.38022426372701,0.11801589372185,-0.610018903560058,-0.850992044747677,0.270033673421715,1.20468686836317,-0.461350546094005,-0.33201748891915
"648.2014-08-15",648,2014-08-15,46.81787,-113.90259,0,4.405,18.746,4.405,23.151,45.5626119878382,6.91635135021106,1332.66916037906,537769.118614208,7.11175368104127,2014,"6",212.104148411666,31.4718306874548,168.745997263473,"Montane Riparian",1.3473203314361,0.387928635737437,-0.502602167191028,-0.400055489012584,-0.0174100912005236,1.24726231419028,-0.912265915842897,-0.312738467900551
"674.2014-07-16",674,2014-07-16,46.47029,-113.90378,0.357,35.903,264.388,36.26,300.648,29.7450528372784,6.29145918304278,1697.96082288311,617095.578295846,10.7063296167109,2014,"6",208.773938421587,29.8102296324266,151.191475858047,"Montane Riparian",0.540203664819694,0.0232317410892416,0.596333444283257,1.03898852287019,-0.151725815049234,0.530565009802636,-0.516442595547319,-0.393381491456877
"874.2014-08-05",874,2014-08-05,45.535,-114.27717,3.678,20.696,0,24.374,24.374,37.0241451248295,7.59548814932157,2032.80320729586,581695.672087206,14.8324347184629,2014,"6",184.596367797793,37.0656275520728,177.938602147992,"Montane Riparian",0.911631180734087,0.784283550537027,1.60366609989255,0.396806541533806,0.434765160289688,1.62256819629762,-0.0620889664982408,-0.978855801832977
"880.2015-08-10",880,2015-08-10,45.50676,-114.47188,0,5.553,21.755,5.553,27.308,35.1188394468322,4.7790419091646,1842.94123603938,552468.17327098,20.0282829417137,2015,"6",234.007781227482,46.7699736353683,173.507743613689,"Montane Riparian",0.814409861498114,-0.859438761399424,1.03248941316446,-0.133403142884215,1.21921715898805,1.44166982292036,0.510061387892834,0.217671080565466
"883.2015-08-10",883,2015-08-10,45.50615,-114.47071,1.021,9.399,9.253,10.42,19.673,65,8.7367674102095,1833.67615771322,567610.829972107,14.6471681255507,2015,"6",231.289567785114,45.9884960748328,173.62533426455,"Montane Riparian",2.33914464963696,1.45035207282037,1.00461655002295,0.141296491225352,1.15604632511236,1.44647068877977,-0.0824899370880312,0.151847918867831
"913.2014-08-04",913,2014-08-04,45.52856,-114.35652,0,9.084,3.904,9.084,12.988,12.5624805044318,9.75316874747093,1930.37013222587,590812.202446436,20.4084837793356,2014,"6",206.652011852553,46.1117686023702,177.103317429516,"Montane Riparian",-0.336565018210117,2.04353987527796,1.2955086313766,0.562187531373112,1.16601107490398,1.58846608138933,0.551927900277028,-0.444765210441894
"1241.2015-08-05",1241,2015-08-05,46.68063,-114.03706,0.291,0,0,0.291,0.291,0,8.67442723181508,986.794202082466,539310.870621075,1.84348858924419,2015,"7",219.741878630457,26.6186079747134,108.79887090512,"Irrigated Ag",-0.97758600587696,1.41396936446401,-1.54312498171079,-0.372086901958601,-0.409720940840527,-1.20019511712067,-1.49239058650003,-0.127786269755184
"1243.2015-08-05",1243,2015-08-05,46.68143,-114.03297,0,0.551,0,0.551,0.551,0,12.1630824712319,994.362781568733,542298.324641863,2.72509089702244,2015,"7",226.886496371036,24.1666487807305,109.246948627161,"Irrigated Ag",-0.97758600587696,3.45000341827352,-1.52035582933344,-0.317892149833719,-0.607925361204063,-1.18190147708765,-1.39531133184241,0.0452249152664311
"1245.2015-08-31",1245,2015-08-31,46.57967,-113.96089,0,150.258,0,150.258,150.258,0,9.3786572222325,1117,555092.578573388,0,2015,"7",250.40480390102,54.3324724883797,108.450294144597,"Irrigated Ag",-0.97758600587696,1.82496906027904,-1.15141664878267,-0.0857943784147032,1.83053267571417,-1.21442643786532,-1.69538971278937,0.614734776144679
"1246.2015-08-31",1246,2015-08-31,46.57936,-113.95898,0,130.769,0,130.769,130.769,0,8.46814849731292,1119.15651141076,553802.458518664,0.362781568733044,2015,"7",246.50435561054,50.930080883286,108.57153384214,"Irrigated Ag",-0.97758600587696,1.29358185145388,-1.14492904605562,-0.109198165080742,1.55549993553144,-1.20947659261421,-1.65544135513945,0.520283091624355
"1247.2015-08-24",1247,2015-08-24,46.59946,-113.93914,95.269,60.291,0,155.56,155.56,0,6.66536826684647,1171.36278156873,555721.633392834,2.36278156873304,2015,"7",216.410869794419,58.7588171371733,110.994123016734,"Irrigated Ag",-0.97758600587696,0.24145096179398,-0.98787282137868,-0.0743828320693516,2.18833678501432,-1.11056970184966,-1.43520768786997,-0.208448637843435
"1248.2015-08-24",1248,2015-08-24,46.59611,-113.9437,40.116,49.183,0,89.299,89.299,0,6.73995655447006,1160.63721843127,562773.923074369,2.56857948626663,2015,"7",205.020405896952,45.4617255533076,110.504879845964,"Irrigated Ag",-0.97758600587696,0.284981859287411,-1.02013937573713,0.0535512176412335,1.11346476578637,-1.13054400098225,-1.41254587282254,-0.484275522976
"1249.2015-08-24",1249,2015-08-24,46.60378,-113.93877,3.566,4.741,0,8.307,8.307,0,6.38887627454221,1202.13715897253,578595.339147488,5.20579791753359,2015,"7",240.856090990548,34.945892149637,111.266746561739,"Irrigated Ag",-0.97758600587696,0.0800858874878078,-0.895291843706869,0.340564077548284,0.26341609061721,-1.09943931809808,-1.12214372956825,0.383506990970248
"1250.2015-08-24",1250,2015-08-24,46.59833,-113.94372,43.825,21.402,0,65.227,65.227,0,7.18379101456954,1175.20579791753,565469.486085418,2,2015,"7",NA,46.6481844695676,110.654396178037,"Irrigated Ag",-0.97758600587696,0.544010629114426,-0.97631157332767,0.10245083859079,1.20937231692326,-1.12443970741113,-1.47515604551989,NA
"1251.2015-08-24",1251,2015-08-24,46.60011,-113.94244,132.197,51.371,0,183.568,183.568,0,6.43433693895477,1182.7743774038,571443.79783969,3.15651141075581,2015,"7",NA,52.5785548531073,110.817541426825,"Irrigated Ag",-0.97758600587696,0.106617446068602,-0.953542420950315,0.210829525722552,1.68875452984713,-1.11777898694322,-1.34780467090502,NA
"1252.2015-08-31",1252,2015-08-31,46.5778,-113.96169,215.205,0,0,215.205,215.205,0,8.43153453945072,1116.36278156873,550807.365468473,1.72509089702244,2015,"7",230.608931021369,64.8244466038848,108.275504218447,"Irrigated Ag",-0.97758600587696,1.27221336992269,-1.15333364305954,-0.163531495172704,2.67865268241579,-1.22156257481899,-1.50542816547715,0.135365893189138
"1254.2015-08-03",1254,2015-08-03,46.54859,-113.95792,41.926,59.052,0,100.978,100.978,0,6.64392475291993,1138.56857948627,563587.263654097,2.20627015797724,2015,"7",234.294392152794,44.8802625864666,108.219920260355,"Irrigated Ag",-0.97758600587696,0.228936189885745,-1.0865301963411,0.0683058517894821,1.06646213597573,-1.2238318974631,-1.4524422288501,0.224611535272602
"1256.2015-08-03",1256,2015-08-03,46.5468,-113.95878,16.136,63.259,0,79.395,79.395,0,12.976439505896,1135.95071349322,546728.013166381,2.20627015797724,2015,"7",237.803830285442,53.859502837484,108.174588621765,"Irrigated Ag",-0.97758600587696,3.92469137303932,-1.09440572830945,-0.23753413598441,1.79230011632437,-1.22568264932532,-1.4524422288501,0.309594675327941
"1257.2015-08-03",1257,2015-08-03,46.54859,-113.96088,117.674,71.188,0,188.862,188.862,0,8.7794795353609,1128.931361055,558641.066569041,2.27490910297756,2015,"7",241.58003702874,50.1362105468603,108.011004482852,"Irrigated Ag",-0.97758600587696,1.47527954066995,-1.1155225978021,-0.0214220312574497,1.49132733010587,-1.23236128833185,-1.44488392556264,0.40103777659199
"1258.2015-08-27",1258,2015-08-27,46.59108,-113.94801,328.71,22.04,0,350.75,350.75,0,7.15467138657569,1147.20579791753,560662.525534957,1,2015,"7",209.608686021129,44.3341921680474,109.935290271833,"Irrigated Ag",-0.97758600587696,0.527015956336254,-1.06054617345611,0.0152488151643183,1.02232046713147,-1.15379859750234,-1.58527287915463,-0.373167579861493
"1259.2015-08-27",1259,2015-08-27,46.59225,-113.95035,0,105.867,0,105.867,105.867,0,7.96599515852995,1154.56857948627,564778.604163954,2,2015,"7",178.724415292884,23.5032132405605,109.840513712151,"Irrigated Ag",-0.97758600587696,1.00051726701326,-1.03839613912485,0.0899177002660735,-0.66155425397302,-1.15766803394408,-1.47515604551989,-1.12104863819635
"1260.2015-08-17",1260,2015-08-17,46.46897,-113.94883,16.159,16.308,0,32.467,32.467,0,8.63019604158793,1273.72509089702,564832.856914674,0.793729842022763,2015,"7",239.944425036506,46.5628115167934,118.573473192968,"Irrigated Ag",-0.97758600587696,1.38815534635024,-0.679928243003975,0.0909018875897562,1.20247118387795,-0.801128064857045,-1.60798669582442,0.361430455488609
"1261.2015-08-17",1261,2015-08-17,46.46987,-113.94937,6.775,41.951,0,48.726,48.726,0,7.40651461452985,1274.20627015798,567761.285544291,1,2015,"7",242.473922595393,47.4095760536019,118.415384645396,"Irrigated Ag",-0.97758600587696,0.673995624187211,-0.678480673624096,0.14402587296096,1.27091949843978,-0.807582335713131,-1.58527287915463,0.422683749375385
"1262.2015-08-17",1262,2015-08-17,46.46938,-113.94449,17.545,2.504,0,20.049,20.049,0,8.19176397294905,1279.41254031595,570643.716249894,3.00035332297627,2015,"7",238.947365184457,35.8300956438583,118.90789869861,"Irrigated Ag",-0.97758600587696,1.13227949712756,-0.662818242019887,0.19631542002018,0.334890787865682,-0.787474496475617,-1.36500030507775,0.337286055773459
"1263.2015-08-17",1263,2015-08-17,46.47165,-113.95267,22.145,11.561,0,33.706,33.706,0,9.36153304657945,1262.72509089702,564970.127716846,0.637218431266956,2015,"7",243.259344106966,40.1896766373945,117.943359012594,"Irrigated Ag",-0.97758600587696,1.81497512210507,-0.713020407340147,0.09339208728687,0.687298048953955,-0.826853695542209,-1.62522123680456,0.441703200295316
"1264.2015-08-17",1264,2015-08-17,46.46817,-113.94474,23.802,27.355,0,51.157,51.157,0,6.60419395244763,1280.01935243822,545830.706495658,3.65704310993315,2015,"7",235.460027349184,50.3190952176483,119.002295317996,"Irrigated Ag",-0.97758600587696,0.205748669997644,-0.66099272143159,-0.253811980684768,1.50611083476446,-0.783620571831699,-1.29268770505779,0.252838087616331
"1265.2015-08-27",1265,2015-08-27,46.47218,-113.95188,17.065,64.75,0,81.815,81.815,0,7.72359928502526,1263.36278156873,563156.618771513,0.843488589244193,2015,"7",244.907186821359,36.4163251828727,117.973287519242,"Irrigated Ag",-0.97758600587696,0.859051223770492,-0.711101992385248,0.0604936168553012,0.382278724119054,-0.825631806346613,-1.60250742013477,0.48160669563939
"1266.2015-08-27",1266,2015-08-27,46.47161,-113.95116,13.395,22.575,0,35.97,35.97,0,7.59663550811901,1265.95071349322,549479.649299926,3.36278156873304,2015,"7",245.93040993392,36.0347080520922,118.099833309535,"Irrigated Ag",-0.97758600587696,0.78495316717244,-0.703316513427427,-0.187617304743618,0.351430656829539,-0.820465329591728,-1.32509085423522,0.506384654331322
"1267.2015-08-27",1267,2015-08-27,46.46828,-113.94315,41.417,3.161,0,44.578,44.578,0,9.40044109470911,1281.79514656335,550248.220759106,6.68697717848839,2015,"7",233.308266968094,44.2227396494502,119.123486067057,"Irrigated Ag",-0.97758600587696,1.83768247078894,-0.655650460430131,-0.173674817451546,1.0133111892035,-0.778672724997085,-0.95904095930646,0.200731925056977
